LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
480000,2,1,2,32,0,0,0,0,0,0,3655,38022,5785,9233,4893,2168,38024,5785,9233,4893,2168,3625,0
280000,1,3,2,30,0,0,0,0,0,0,104252,107034,109958,112850,115092,117496,4510,4654,4730,4119,4258,4292,0
200000,2,1,2,41,0,0,0,0,0,0,2615,9855,11162,45607,23359,25713,9855,21162,45614,23359,25713,9884,0
340000,2,2,1,30,0,0,0,0,0,0,338272,339191,325675,285417,284834,284549,15000,15000,15000,12000,12500,11000,0
30000,2,1,1,41,0,0,0,0,0,0,26480,27529,28783,28312,28159,28870,1481,1735,994,2003,1180,1238,0
310000,1,3,1,43,0,0,0,0,0,0,4323,650,10453,10115,600,1788,650,10453,202,1098,1788,200,0
290000,1,1,2,36,0,0,0,0,0,0,215472,222699,213253,126952,103575,56564,11000,9500,4000,3003,2000,2000,0
400000,2,2,1,42,0,0,0,0,0,0,0,641,1290,1319,694,697,641,1290,29,0,3,703,0
230000,2,1,2,37,0,0,0,0,0,0,-18,-18,-18,-18,-18,-18,18,0,0,0,0,0,1
260000,2,2,2,26,0,0,2,2,0,0,258364,279322,282092,255409,257913,262004,45446,9000,0,9394,9628,8539,0
500000,2,1,2,31,0,0,0,0,0,0,17496,1001,15782,29251,20095,77684,2000,5000,37223,0,80583,10155,1
210000,1,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500000,2,2,2,41,0,0,0,0,0,0,48650,15183,11626,8986,4465,24166,15183,11727,8986,0,24166,4117,0
490000,1,1,2,30,0,0,0,0,0,0,250637,254499,254762,253583,232878,236555,11032,10000,10000,9012,10000,10000,0
140000,1,1,2,30,0,0,0,0,0,0,1750,1003,0,440,1367,890,1003,0,440,1367,890,0,0
280000,2,2,2,29,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,5017,0
160000,2,2,3,37,0,0,0,0,0,0,2694,38433,38870,28574,27268,28021,35888,1325,891,1000,1098,426,0
360000,1,2,1,34,0,0,0,0,0,0,5375,0,7799,8506,0,4186,0,7799,8528,0,4186,0,0
200000,2,1,1,42,0,0,0,0,0,0,2374,0,0,5144,0,931,0,0,5144,0,931,0,0
170000,2,1,2,32,1,0,0,0,0,0,0,0,0,0,500,500,0,0,0,500,500,500,1
360000,2,1,1,40,0,0,0,0,0,0,10210,-1814,-11035,12319,6050,2125,0,0,32319,6050,2125,35860,0
230000,2,4,2,45,0,0,0,0,0,0,144407,146277,149338,152555,155934,159332,5400,5500,5700,6000,6000,6000,0
280000,2,2,1,34,0,0,0,0,0,0,9103,6419,11966,5844,8994,14631,6439,12042,5844,4672,14724,4429,0
60000,2,2,1,28,0,0,0,0,0,0,29701,27243,28227,28393,29149,28819,1463,1447,1393,1200,1000,1283,1
190000,2,1,1,35,0,0,0,0,0,0,980,68738,105265,126905,150953,153223,68738,50000,26905,30000,7000,10000,0
240000,1,2,2,26,0,0,0,0,0,0,24779,28630,29095,28883,28372,24033,5000,1700,1500,755,3000,120000,0
500000,2,1,1,52,0,0,0,0,0,0,144430,50001,62622,166818,78909,40268,50133,62646,166853,79331,40268,66607,0
290000,2,2,1,45,0,0,0,0,0,0,36335,36085,35225,35711,35381,34468,1564,1594,1840,1378,1245,1388,0
230000,1,2,1,33,1,2,2,0,0,0,203218,208414,203466,150365,119512,87434,10000,0,8000,5000,5000,4243,0
180000,1,2,1,47,0,0,0,0,0,0,1473,1473,390,390,390,780,1473,390,390,390,780,0,1
210000,1,1,1,38,1,0,0,0,0,0,-9,-9,1739,1739,475,475,0,1748,0,800,475,975,1
240000,1,1,2,35,1,0,0,0,0,0,0,0,0,0,27670,28252,0,0,0,27670,920,920,0
300000,1,2,1,39,0,0,0,0,0,0,29997,592,1049,-25,-25,-25,598,1057,0,0,0,0,0
20000,1,2,2,24,0,0,0,0,0,0,610,13222,13488,11818,12428,5965,13002,3000,0,1000,5965,0,0
210000,2,2,2,31,0,0,0,0,0,0,168161,133113,130769,95962,49839,46824,5000,5032,3783,2021,3000,0,0
210000,2,1,2,36,0,0,0,0,0,0,14516,4895,5292,8866,16809,5794,4915,5292,8872,16876,5794,2415,0
500000,1,1,1,36,1,0,0,0,0,0,-44,-44,-44,-44,-44,-44,0,0,0,0,0,0,0
220000,1,3,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,2,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
370000,1,2,1,39,1,2,0,2,0,0,3633,1746,3677,1746,1746,1746,0,3677,0,1746,1746,1746,0
400000,1,1,1,47,0,0,0,0,0,0,105610,107495,111150,112444,97523,84858,3904,5646,5000,3000,5000,5000,0
310000,1,1,2,30,0,0,0,0,0,0,48931,207890,24113,65010,67144,60592,207000,20000,60126,20000,25000,6000,0
180000,2,3,1,41,0,0,0,0,0,0,3600,5184,5719,0,0,7632,5184,5719,0,0,7632,0,0
230000,2,3,1,30,0,0,0,0,0,0,134272,238601,135099,133431,53103,49586,107000,3826,5000,5000,2000,3000,0
500000,1,2,2,32,0,0,0,0,0,0,71731,75357,62407,63706,59452,47868,25487,80389,50132,22208,30167,25036,0
200000,1,1,1,37,0,0,0,0,0,0,123337,11148,19165,21171,17762,23670,11202,19275,22304,23850,23784,84430,0
230000,2,2,1,45,0,0,0,0,0,0,71149,71922,77500,72851,72860,48758,3000,11261,10000,2100,5000,5000,0
440000,2,1,2,28,0,0,0,0,0,0,67594,64042,62021,59545,48225,40049,3000,3000,5000,3000,3000,3000,0
180000,2,2,1,52,0,0,0,0,0,0,76538,71888,65832,51621,51191,49918,3200,2200,1800,2000,1800,1500,0
210000,1,2,2,33,0,0,0,0,0,0,187610,191592,195739,198081,202410,206582,8500,9000,7100,7510,7700,9051,0
300000,2,2,2,26,0,0,0,0,0,0,11342,9670,2615,10170,7200,7200,9670,2615,10170,0,0,908,1
220000,2,2,2,30,0,0,0,0,0,0,596,892,7681,11642,23030,22449,892,7681,20000,20000,0,0,0
310000,2,3,2,30,0,0,0,0,0,0,118109,131107,97009,51757,50009,45262,18008,20000,12000,5000,3000,1900,0
300000,2,2,1,26,0,0,0,0,0,0,316,316,316,316,316,466,316,316,316,316,466,316,0
260000,1,2,2,31,0,0,0,0,0,0,260783,54254,24119,16887,149104,127342,1743,24145,16900,150241,5285,942,0
200000,2,1,1,37,0,0,0,0,0,0,1324,0,0,0,0,0,0,0,0,0,0,0,0
180000,2,3,1,64,0,0,0,0,0,0,120070,123963,125022,129079,130109,133714,5876,4525,6123,4644,5688,5699,0
470000,2,2,2,43,0,0,0,0,0,0,5631,404,-3,-3,352,0,404,0,0,355,0,2090,0
300000,2,2,2,26,0,0,0,0,0,0,1121,699,3131,5180,1780,0,699,3152,5180,1780,0,6200,0
240000,2,1,1,41,0,0,0,0,0,0,4420,16829,4745,2430,7792,33196,16920,4774,2442,7829,33361,1076,0
180000,2,1,2,23,0,0,0,0,0,0,6825,4094,4268,5423,6423,7404,2015,3000,3000,1000,1814,3000,0
250000,2,1,1,37,0,0,2,2,0,0,0,2886,2325,177,8068,5587,2886,202,0,8068,620,0,0
240000,2,2,1,32,1,0,0,0,0,0,0,0,493,-5,574,3509,0,493,0,579,3509,1198,0
370000,2,2,1,45,0,0,0,0,0,2,155124,162526,168389,338660,221808,222304,10000,10000,10000,114000,10000,0,0
200000,1,2,1,34,0,0,0,0,0,0,2498,2670,2967,0,0,0,2670,2996,0,0,0,0,0
200000,1,2,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28027,0
360000,2,2,2,31,0,0,0,0,0,0,3386,5964,1340,1650,4350,4792,5964,1340,1650,4350,4792,40682,0
210000,1,1,2,30,0,0,0,0,0,0,1060,3229,4107,5931,4665,6607,2200,1005,3208,2000,2000,49980,0
320000,2,2,1,36,0,0,0,0,0,0,4062,5143,5988,6988,7988,0,1155,1000,1000,1000,0,2500,0
230000,2,2,2,30,0,0,0,2,0,0,3948,5899,4080,1935,1656,2351,5899,4080,0,1656,2351,3312,1
360000,1,1,2,31,1,0,0,0,0,0,0,951,3760,752,0,0,951,3760,752,0,0,0,0
300000,2,1,2,32,0,0,0,0,0,0,2081,1925,1656,1756,1776,3414,1925,1656,1756,1776,3414,109,0
360000,2,1,2,29,0,0,0,0,0,0,15854,8174,1004,1004,646,3508,1000,1004,1004,646,3508,0,0
430000,2,2,1,47,0,0,0,0,0,0,1343,909,5271,757,157,157,909,5319,757,157,157,5989,0
170000,2,1,2,29,0,0,0,0,0,0,0,0,0,10232,9677,0,0,0,10232,194,0,0,0
70000,2,2,2,25,1,2,0,0,0,0,5412,5177,6291,9085,9270,6821,0,1206,3000,185,200,0,1
170000,2,1,2,28,2,2,2,2,2,2,131864,133897,129761,138604,136283,145012,5600,0,11000,0,11000,5656,1
330000,2,1,2,28,1,0,2,2,2,2,963,11,11,11,11,11,504,0,0,0,0,0,0
300000,2,2,2,40,0,0,0,0,0,0,10626,10578,12963,989,12238,0,10582,13265,1087,12238,0,0,0
160000,1,1,2,30,1,0,0,0,0,0,0,650,0,650,325,325,650,0,650,0,325,325,1
360000,1,1,2,29,0,0,0,0,0,0,205119,209680,213527,174907,126309,97746,8270,8423,6753,5139,5000,4000,0
240000,2,1,2,40,0,0,0,0,0,0,338294,79849,81563,83224,84878,86665,2857,3000,3016,3033,3150,4000,0
490000,1,1,2,28,0,0,0,0,0,0,422483,430538,392670,390031,396687,404885,15358,15049,14500,14000,15021,10664,0
350000,1,2,1,38,1,2,0,0,2,0,70845,69318,71301,75129,71313,68046,0,3500,5500,0,2500,2000,0
320000,2,2,2,35,0,0,0,0,0,0,61687,59130,121486,22337,23358,13536,3500,3300,6000,5000,2000,3000,0
200000,2,1,1,31,0,0,0,0,0,0,11715,5209,10634,10982,1966,4883,5289,10641,2011,9,4890,15,0
240000,1,2,1,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,0
300000,1,3,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100000,2,2,2,30,2,2,2,2,2,2,96638,98491,99983,100555,103300,101471,4300,4000,3100,4500,0,3845,1
200000,2,2,1,52,0,0,0,0,0,0,290122,274868,280828,286702,293038,299317,7100,7500,7500,8000,8000,4500,0
200000,2,2,1,27,1,3,2,2,2,2,183994,182427,182657,174547,181454,177141,5200,7000,0,13300,0,6200,1
260000,2,3,1,41,0,0,0,0,0,0,1145,-4,-4,2177,158,0,4,0,2181,158,0,0,0
160000,2,2,1,25,0,0,0,0,0,0,83005,84023,81765,84265,84437,81265,3900,3300,3906,3000,3100,3120,0
200000,2,1,2,46,0,0,0,0,0,0,2263,3441,2124,6041,2975,3441,3448,2124,6063,2975,3441,1841,0
290000,2,1,2,29,0,0,0,0,0,0,62029,46716,39340,22587,24219,26647,3000,2000,2000,2000,3000,2000,0
200000,2,2,1,52,0,0,2,0,0,2,316,632,316,782,782,316,632,0,782,316,0,632,1
170000,2,1,1,52,0,0,2,0,0,0,2939,5447,416,7509,6387,1516,3000,5,7509,6387,1666,3023,0
480000,2,2,2,38,0,0,0,0,0,0,5619,7600,123988,177054,273429,293157,7600,123988,60000,100000,24250,12735,0
170000,2,3,1,37,0,0,0,0,0,0,155379,155990,46870,43584,34760,35467,7000,1900,2014,2500,2000,2000,0
180000,2,1,2,44,0,0,0,0,0,0,16891,0,521,0,0,0,0,521,0,0,0,10622,0
290000,2,3,1,46,0,0,0,0,0,0,73612,44236,3253,766,168322,169676,2207,1000,766,168342,7000,5100,0
200000,1,2,2,30,0,0,0,0,0,0,48492,49934,24753,123439,132269,129224,20294,24891,125171,17816,26269,4349,1
200000,2,1,1,44,0,0,0,0,0,0,65520,0,0,0,0,17480,0,0,0,0,17480,76220,0
240000,1,2,2,54,0,0,0,0,0,2,7832,64445,11680,4060,17903,15961,64461,11680,0,17964,61,620,0
420000,2,3,2,27,0,0,0,0,0,0,1486,-3341,116659,119808,122181,130976,2679,120000,5003,5000,10979,5016,1
160000,2,1,2,25,0,0,0,0,0,0,76038,64399,52532,39455,26505,13302,2791,3000,1286,890,497,267,0
180000,2,2,1,35,0,0,0,0,0,0,1866,590,360,0,0,414,590,360,0,0,414,0,0
260000,2,3,1,38,0,0,0,0,0,0,1973,1973,1973,6746,1973,1973,1973,1973,6746,1973,1973,3733,0
210000,1,1,2,40,1,2,0,0,0,0,65568,67501,52620,7379,9083,10766,3700,2700,1300,2000,2000,16000,0
180000,2,1,2,32,0,0,0,0,0,0,1160,2884,1165,4685,1165,3472,2889,1165,4685,0,3472,799,0
210000,1,1,1,36,0,0,0,0,0,0,102245,103640,792,396,0,546,5000,792,396,0,546,396,0
360000,2,1,1,54,1,0,0,0,0,0,0,0,0,2580,2580,6941,0,0,2580,0,6941,0,0
180000,2,3,2,26,0,0,0,0,0,0,71702,66234,57253,53736,46213,39701,2950,2200,2000,5000,2000,2300,1
160000,1,2,2,29,0,0,0,0,0,0,128809,127595,115094,111678,105336,104306,5000,4000,5000,4000,3603,4200,0
320000,2,3,2,29,0,0,0,0,0,0,500,500,0,0,0,2900,500,0,0,0,2900,0,0
180000,1,3,2,40,0,0,0,0,0,0,66218,15155,11052,8541,37951,57757,1811,5008,5000,30000,62010,50077,0
200000,2,3,2,29,0,0,0,0,0,0,5555,7485,12555,882,882,0,7485,12625,882,0,0,0,0
220000,1,1,2,30,2,0,0,0,0,0,84630,87604,89687,90889,91892,93815,5000,5000,4200,4000,4000,5000,0
180000,2,2,2,26,0,0,0,0,0,0,5000,1600,2700,12000,0,1995,1600,2700,12000,0,1995,0,0
180000,1,2,2,24,0,0,0,0,0,0,182545,177885,182341,126946,127013,122277,9000,9300,4600,5000,5000,5000,0
260000,2,2,1,33,0,0,0,0,0,0,134736,135593,120909,102524,40157,40805,6067,10000,3000,40157,1466,2000,0
200000,2,2,1,69,0,0,0,0,0,0,45870,46907,47952,49052,49936,50977,2100,2100,2200,2000,2000,2011,0
380000,1,2,1,42,0,0,0,0,0,0,2588,38981,6267,19774,12297,2700,39529,6930,19873,12361,2713,5291,0
260000,2,2,1,42,0,0,0,0,0,0,35215,31889,26299,27804,25809,27052,2500,3000,3000,2500,2500,2000,0
160000,2,1,2,31,0,0,0,0,0,0,3555,7340,0,7634,7350,7938,7340,0,7634,0,7938,3993,0
170000,2,2,2,25,0,0,2,0,0,0,57198,59379,28679,29215,19415,19531,3200,2000,3000,10000,2000,0,0
160000,2,2,1,38,0,0,0,0,2,2,105313,109030,109731,116452,114481,121885,5416,4002,8565,0,9502,0,0
220000,2,2,2,28,0,0,0,0,0,0,7468,5045,4944,7083,2495,8365,5045,4949,7083,2495,8365,5574,0
550000,1,2,2,33,0,0,0,0,0,0,-509,-1925,4532,13069,5071,8276,15,10014,20000,10000,10000,7548,0
210000,2,1,2,39,0,0,0,0,0,0,6000,0,2880,0,0,0,0,2880,0,0,0,0,0
240000,1,1,1,38,0,3,2,0,0,0,6333,3360,1291,2740,2241,1060,0,10,2740,2241,0,2731,0
240000,2,2,1,35,0,0,0,0,2,2,109226,110226,111030,114584,115681,112528,5500,5400,8000,4179,0,4000,0
130000,2,1,1,37,2,2,2,2,2,2,41795,43914,44396,45365,46093,47185,3100,1500,2000,1600,2000,2000,1
300000,2,1,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,2,1,2,38,0,0,0,0,0,0,167856,172145,178840,186168,166745,165582,7000,10000,10000,10000,5000,10000,0
230000,2,2,2,30,0,2,0,0,0,0,1855,187,6254,16549,6392,1828,0,6270,14085,6396,9,6172,0
240000,1,1,1,50,0,0,0,0,0,0,52771,54522,55634,56628,58228,59985,3000,2400,2300,2300,2500,2100,0
430000,1,2,1,38,0,0,0,0,0,0,18517,23565,34028,28407,33608,52015,23565,34028,28418,33651,52015,21000,0
150000,1,3,2,39,0,0,0,0,0,0,1580,2925,-551,-1944,-4430,-5813,2935,4,7,4,7,10004,0
170000,2,2,1,50,0,0,0,0,0,0,79210,660,15360,891,13460,32136,660,15360,891,13460,32136,0,0
130000,2,1,2,29,0,0,2,0,0,0,93761,100172,97727,98588,97129,98016,8901,0,3401,3509,3671,3240,0
310000,2,1,1,34,0,0,0,0,0,0,455,455,1415,883,883,1033,455,1415,0,883,1033,883,1
240000,2,2,2,30,0,0,0,0,0,0,226315,231582,226909,135626,138520,141280,9100,9859,4147,3691,3700,3729,0
180000,2,2,1,68,0,0,0,0,0,0,127933,133279,127636,138164,142921,153691,15000,12000,20000,10000,20000,5000,0
350000,2,2,1,33,0,0,0,0,0,0,598,0,0,0,0,687,0,0,0,0,687,18296,0
360000,2,2,1,33,0,0,0,0,0,0,325839,300726,252603,253759,255424,253826,11083,8948,8727,9118,9026,8997,0
200000,1,2,2,36,0,0,0,0,0,0,99483,97546,98897,94943,96967,99016,4841,4300,3300,3361,3500,3206,1
210000,1,3,1,33,0,0,0,0,0,0,44249,45146,30089,30400,24236,22002,8130,3027,10018,6,66,4008,0
220000,1,1,1,39,0,0,0,0,0,0,75190,151004,152786,137946,118310,119147,100000,8000,6000,5000,5000,5000,0
250000,2,1,1,45,0,0,0,0,0,0,214000,90010,78886,79845,79323,77788,3188,3282,2698,2752,2843,2511,0
500000,1,2,1,48,0,0,0,0,0,0,28352,35294,74846,37985,33050,22185,35465,75212,38169,33209,22289,22289,0
230000,2,2,1,54,0,0,2,2,0,0,187,3327,3100,0,0,0,3327,0,0,0,0,0,0
70000,1,3,2,53,0,0,0,0,0,0,14054,15078,15787,16100,16437,16764,1554,1263,576,596,600,622,0
210000,2,1,1,47,0,0,0,0,0,0,202503,173232,117125,212656,107808,63049,7082,6000,6000,5000,3000,6000,0
50000,1,3,3,50,0,0,0,0,0,0,45771,23343,0,3400,2769,0,2266,0,3400,2769,1700,0,0
500000,1,1,2,35,0,0,0,0,0,0,3938,82385,88195,52253,38743,27833,82392,10339,20089,5105,10138,28426,0
450000,1,4,1,35,0,0,0,0,0,0,254679,179510,212496,51953,74870,-2313,10000,205004,52000,74896,500,110124,0
360000,2,2,2,30,0,0,0,0,0,0,0,90,0,0,4460,2169,90,0,0,4460,2169,0,0
180000,2,2,2,44,0,0,0,0,2,0,3481,757,9877,4383,3482,4479,761,9962,3485,2,4479,5392,0
180000,1,1,2,31,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,0
300000,1,2,1,37,1,0,2,0,0,0,-165580,324392,296931,30355,26771,23737,505000,331,1070,17771,18000,16079,0
200000,2,2,2,26,0,0,0,0,0,0,116070,111996,88327,73717,56921,48160,5096,2700,4017,7921,10160,5594,0
180000,1,1,2,27,0,0,0,0,0,0,2658,2014,536,1123,536,536,2014,536,1123,536,536,629,1
240000,1,1,2,35,0,0,0,0,0,0,446,2852,-348,152,272,5291,2852,0,500,500,5291,1000,0
200000,2,2,1,47,0,0,0,0,0,0,528,13921,14943,14692,14733,14820,13921,1528,500,528,655,284,0
200000,1,2,1,33,0,0,0,0,0,0,205150,0,0,0,0,0,0,0,0,0,0,0,0
300000,2,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170000,1,2,1,42,1,0,0,0,0,0,0,1690,0,0,0,4750,1690,0,0,0,4750,0,0
500000,1,2,2,32,0,0,0,0,0,0,10339,6405,-4617,16879,5195,290,6405,99,22480,0,580,36753,0
170000,2,3,1,61,1,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200,0,0,0
380000,1,1,1,39,0,0,0,0,0,0,6347,0,0,46350,0,0,0,0,46350,0,0,24000,1
440000,1,1,1,64,0,0,0,0,0,0,427038,431540,413605,355274,361170,338732,20000,18000,18003,15000,13000,17000,0
170000,2,2,2,45,0,0,0,0,0,0,1638,1638,1638,3276,1638,1638,1638,1638,3276,0,1638,1638,0
180000,2,1,2,56,0,0,0,0,0,0,0,0,1829,-200,0,4208,0,1829,998,200,4208,0,1
330000,2,2,1,39,8,7,6,5,4,3,377779,372355,365250,358145,352121,346216,0,0,0,0,0,0,1
500000,1,1,2,37,0,0,0,0,0,0,50140,45984,44584,25402,21140,16072,1862,1593,1538,835,451,553,0
210000,2,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,1,1,1,40,0,0,0,0,0,0,8240,8240,8240,8240,15273,16106,8240,8240,8240,15273,16106,9690,0
180000,2,1,2,28,0,0,0,0,0,0,950,4369,9673,2861,12338,9124,4369,9673,3260,13959,3000,18396,0
420000,1,1,2,39,0,0,0,0,0,0,403552,390237,368259,344875,338552,345971,13703,15581,13000,12000,13000,12013,0
500000,2,2,2,39,0,0,0,0,0,2,17749,22130,42532,-118,67910,54976,10106,42744,0,68445,42,1232,0
460000,1,1,2,34,0,0,0,0,0,0,45358,42991,45848,50875,56479,50889,2613,7021,10019,10051,10046,5016,0
590000,2,3,1,39,0,0,0,0,0,0,128659,128715,127961,128112,128798,128467,5025,5693,6007,5013,4701,4944,0
200000,1,2,2,27,0,0,0,0,0,0,7934,16140,9043,-1136,-1136,-1136,16140,1000,0,0,0,0,0
190000,2,4,2,30,0,0,0,0,0,0,198098,194576,202868,198936,28950,28666,4515,15466,4700,47450,16666,17549,0
180000,2,1,1,46,0,0,0,0,0,0,9509,15419,14188,11926,9718,34322,16359,14293,11949,9737,34449,25691,0
380000,2,2,1,30,0,0,0,0,0,0,295618,232987,105800,52296,196448,168405,13437,6068,2462,168159,5248,5540,0
160000,2,3,2,54,1,0,0,0,0,0,0,0,0,1690,0,0,0,0,1690,0,0,0,0
180000,2,1,1,30,0,0,0,0,0,0,116218,124296,128002,127286,119733,116705,10000,6007,4304,4241,4200,4250,0
160000,2,1,2,36,0,3,2,0,2,0,598,598,168,1449,916,2133,0,0,1449,0,2133,0,1
340000,1,1,1,49,0,0,0,0,0,0,1689,655,361,301,457,297,655,361,301,457,297,366,1
300000,1,1,1,35,0,0,0,0,0,0,91282,45885,35329,29368,18833,93329,3260,2240,1505,1250,80934,2700,0
640000,2,1,2,41,0,0,0,0,0,0,55645,56656,60185,59218,58963,58992,3000,5000,2300,2128,2125,2222,0
200000,1,2,1,41,1,2,0,0,0,0,69963,67223,69167,69289,70333,70610,0,2943,2301,2374,2500,5300,0
300000,2,2,2,32,0,0,0,0,0,0,26575,27062,20111,8738,250,0,1321,9160,1000,250,0,0,0
260000,1,2,1,50,0,0,0,0,0,0,133208,122199,113462,98146,86452,58846,6400,5744,3756,2600,2500,2000,0
300000,1,1,1,38,0,0,0,0,0,0,2285,0,0,0,0,0,0,0,0,0,0,0,0
180000,2,1,2,29,0,0,0,0,0,0,9418,-897,2331,3596,3125,2702,0,5028,6411,3155,2702,10909,0
370000,2,1,2,34,0,0,0,0,0,0,206161,203907,178625,164483,157497,141493,10000,7014,6000,6000,6000,4000,0
280000,2,1,1,47,0,0,0,0,0,0,257561,270827,212405,194345,161084,174622,20000,15000,0,161084,15000,20000,0
230000,2,1,1,30,2,0,0,0,0,0,63064,62725,61465,57637,58172,57560,2800,2158,2610,2022,2064,2038,1
160000,1,1,2,25,0,0,0,0,0,0,898,2686,170,1363,10484,12455,2000,0,1363,11422,12455,24262,0
200000,1,3,2,43,3,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
430000,1,2,1,46,0,0,0,0,0,0,52930,960,354716,361373,368484,365148,510,358689,15066,14126,13065,12908,1
280000,1,1,1,60,0,2,2,0,0,0,495,109,-780,-1170,1473,558,4,390,0,3033,558,1320,1
500000,2,2,1,54,0,0,0,0,0,0,455977,397418,392278,375931,364134,354019,13455,13691,12692,11883,11922,10032,0
280000,2,1,1,36,0,0,0,0,0,0,58983,60788,63225,29701,30172,30771,2755,3463,1300,1100,1100,2000,0
360000,1,3,1,35,1,0,0,0,0,0,0,4359,328,3721,3150,150,4359,328,3721,3150,150,999,0
210000,2,1,2,24,0,0,0,0,0,0,4055,113782,59367,29583,26756,29553,114482,20176,6793,20112,29676,47642,0
330000,2,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290000,2,2,2,34,2,2,2,2,2,2,219757,214747,227698,232468,227226,241556,0,18000,10000,0,18000,0,1
270000,2,2,1,31,0,0,0,0,0,0,6894,14246,43615,33336,36045,28725,14305,43000,1740,16045,2000,5000,0
50000,1,3,1,43,0,0,2,0,0,0,7978,11396,8900,8565,8590,19894,3887,0,453,312,1500,500,0
10000,1,3,2,25,0,0,0,0,0,0,6892,7915,10086,18714,9781,9979,1294,2465,500,1000,500,0,0
200000,2,2,1,26,0,0,0,0,0,0,45487,47247,48160,49361,50564,51572,2800,2000,2000,2000,2000,2000,0
120000,2,3,2,53,2,0,0,2,0,0,66963,68780,70830,71557,73052,74502,3500,3800,2500,2804,2820,3000,1
250000,2,1,2,36,0,0,0,0,0,0,130360,133799,137119,141367,133174,136481,5000,5000,5847,5000,5000,5018,0
180000,2,1,1,35,0,0,0,0,0,0,1651,0,0,0,0,0,0,0,0,0,0,295,0
200000,2,1,2,29,1,2,0,0,2,2,16198,14320,15439,14757,14275,13680,0,5000,1000,0,2000,0,0
300000,1,2,1,35,0,0,0,2,0,0,142378,146621,153217,154879,156692,154911,8000,10800,6000,6000,6000,6000,1
440000,2,2,2,28,0,0,0,0,0,0,412962,409812,393255,370202,258387,255740,15000,20000,15305,10070,15037,10052,0
320000,2,1,2,30,0,0,0,0,0,0,60947,62660,22693,23705,24012,24703,2868,1681,1693,1000,1077,1336,0
500000,1,2,2,27,0,0,0,0,0,0,131519,127055,122368,108543,93906,82288,6662,12105,8610,3555,4073,2666,0
500000,2,1,2,33,0,0,0,0,0,0,30267,14773,18129,18934,21687,16438,14773,18129,18941,16687,16438,415,0
220000,1,2,2,35,0,0,0,0,0,0,237976,232993,229896,226036,222487,210628,8300,8500,8000,7900,7800,8000,0
60000,2,2,1,50,0,0,0,0,0,0,33290,32867,32638,29743,26909,24955,1558,1571,1344,877,875,3000,0
230000,2,2,1,35,0,0,0,0,0,0,2132,1520,3543,3351,-4,3267,1531,3553,3351,4,3271,4649,0
160000,1,2,1,49,0,0,0,0,0,0,435,435,435,435,435,435,435,435,435,435,435,870,0
420000,2,1,2,28,0,0,0,0,0,0,7880,4623,64513,65592,57438,31029,1010,64513,2420,1473,1062,1022,0
200000,1,1,1,37,0,0,0,0,0,0,4289,2907,3720,7720,5030,2990,1187,1000,4000,1000,3020,0,0
210000,2,3,2,51,2,0,0,0,0,2,42795,43787,44826,45544,48497,47591,2007,2046,1764,3717,0,1885,1
280000,1,2,2,37,0,0,0,0,0,0,1152,49293,44707,39607,37542,34812,49349,3045,5028,5034,5024,5002,0
430000,1,1,1,39,0,0,0,0,0,0,43970,46127,336073,325463,38290,21800,50942,325470,20003,39068,21800,351282,0
230000,1,3,1,55,0,0,0,0,0,0,214423,214585,170063,176893,183699,188700,10000,10000,10000,10000,10000,9000,0
260000,2,1,2,36,0,0,0,0,0,0,0,132,1109,1181,-18,3791,132,1119,1186,18,3809,1917,0
280000,1,2,2,26,0,0,0,0,0,0,2103,2768,4425,23083,489,2937,2781,4447,23198,491,2951,0,0
500000,2,1,1,37,1,0,0,0,0,0,0,17250,2287,96501,12143,50143,17250,3037,96501,12500,38000,0,0
200000,1,2,1,33,0,0,0,0,0,0,2104,998,846,12319,19206,17034,1003,848,12323,8026,3083,6424,0
40000,2,1,2,27,1,0,0,0,0,0,0,450,0,0,247,0,450,0,0,247,0,0,0
